convolution_series,n_convolution,n_dense,dense_series,accuracy,f1_score
Cube,9,7,Ramanujan Summation,82.78058039,0.791212738
Cube,9,7,Triangular Numbers,82.49682022,0.775983304
Cube,9,8,Fibonacci,86.3999419,0.843268036
Cube,9,8,Square,83.98368939,0.810676175
Cube,9,8,Cube,84.54631758,0.797864815
Cube,9,8,Prime Numbers,84.53219708,0.762440348
Cube,9,8,Ramanujan Summation,86.55030759,0.809607662
Cube,9,8,Triangular Numbers,87.31061337,0.842911862
Cube,9,9,Fibonacci,88.29555078,0.77683305
Cube,9,9,Square,88.23117828,0.838373688
Cube,9,9,Cube,88.47005216,0.845652148
Cube,9,9,Prime Numbers,89.5618783,0.798096761
Cube,9,9,Ramanujan Summation,87.47264687,0.804607185
Cube,9,9,Triangular Numbers,88.63836898,0.845530542
Cube,9,10,Fibonacci,92.17519763,0.805328949
Cube,9,10,Square,91.70109417,0.879496186
Cube,9,10,Cube,91.38958162,0.817232281
Cube,9,10,Prime Numbers,92.20104609,0.915142685
Cube,9,10,Ramanujan Summation,88.49676771,0.978891387
Cube,9,10,Triangular Numbers,91.87787532,0.81896216
Cube,9,11,Fibonacci,92.34592432,0.906710393
Cube,9,11,Square,91.1693671,0.843662905
Cube,9,11,Cube,93.5112026,0.932047709
Cube,9,11,Prime Numbers,94.37365855,0.81673708
Cube,9,11,Ramanujan Summation,92.86255149,0.904029338
Cube,9,11,Triangular Numbers,93.95287455,0.836350552
Cube,9,12,Fibonacci,94.61227826,0.869650771
Cube,9,12,Square,94.31491445,0.828448736
Cube,9,12,Cube,94.63996453,0.921117524
Cube,9,12,Prime Numbers,93.74212749,0.838150982
Cube,9,12,Ramanujan Summation,93.07543364,0.907598213
Cube,9,12,Triangular Numbers,91.39803419,0.862795099
Cube,9,13,Fibonacci,92.75393751,0.874276381
Cube,9,13,Square,92.1567534,0.887387795
Cube,9,13,Cube,95.17094272,0.841908766
Cube,9,13,Prime Numbers,92.82411419,0.890518356
Cube,9,13,Ramanujan Summation,93.12320481,0.956516728
Cube,9,13,Triangular Numbers,93.55148538,0.841095261
Cube,9,14,Fibonacci,92.54360245,0.933590507
Cube,9,14,Square,94.19505104,0.949904882
Cube,9,14,Cube,91.87735064,0.834192251
Cube,9,14,Prime Numbers,92.69460746,0.80224727
Cube,9,14,Ramanujan Summation,91.75752941,0.890098045
Cube,9,14,Triangular Numbers,91.17997749,0.847629624
Cube,9,15,Fibonacci,91.38823091,0.963430161
Cube,9,15,Square,91.9629632,0.871740377
Cube,9,15,Cube,91.57069778,0.82989003
Cube,9,15,Prime Numbers,91.30757902,0.812642024
Cube,9,15,Ramanujan Summation,90.59368254,0.924495248
Cube,9,15,Triangular Numbers,91.91689443,0.841440801
Cube,10,5,Fibonacci,78.49527963,0.75219144
Cube,10,5,Square,80.76005596,0.797790137
Cube,10,5,Cube,80.08243975,0.725787082
Cube,10,5,Prime Numbers,78.5424485,0.747703559
Cube,10,5,Ramanujan Summation,79.69079092,0.74917158
Cube,10,5,Triangular Numbers,79.24784359,0.784166226
Cube,10,6,Fibonacci,83.11917451,0.807537217
Cube,10,6,Square,84.14045045,0.766994313
Cube,10,6,Cube,80.92482753,0.781182453
Cube,10,6,Prime Numbers,82.91502608,0.759411049
Cube,10,6,Ramanujan Summation,82.6398672,0.70411938
Cube,10,6,Triangular Numbers,83.47134008,0.790880043
Cube,10,7,Fibonacci,85.81319663,0.900609588
Cube,10,7,Square,84.84803067,0.761814043
Cube,10,7,Cube,85.28094606,0.767348515
Cube,10,7,Prime Numbers,84.80397414,0.762463611
Cube,10,7,Ramanujan Summation,86.67600714,0.842229589
Cube,10,7,Triangular Numbers,85.62131165,0.828424273
Cube,10,8,Fibonacci,90.30119069,0.826073115
Cube,10,8,Square,88.33933919,0.788099047
Cube,10,8,Cube,87.69159323,0.83861884
Cube,10,8,Prime Numbers,86.88628561,0.755768894
Cube,10,8,Ramanujan Summation,86.59686032,0.841171328
Cube,10,8,Triangular Numbers,86.81586406,0.877576219
Cube,10,9,Fibonacci,91.46712665,0.799440043
Cube,10,9,Square,91.70872502,0.785374086
Cube,10,9,Cube,89.6188093,0.940971895
Cube,10,9,Prime Numbers,92.09503831,0.831412018
Cube,10,9,Ramanujan Summation,90.71693895,0.918797392
Cube,10,9,Triangular Numbers,91.34679301,0.854300117
Cube,10,10,Fibonacci,94.61222063,0.871902259
Cube,10,10,Square,93.89683932,0.901920635
Cube,10,10,Cube,92.73146935,0.835800057
Cube,10,10,Prime Numbers,92.10880777,0.886624857
Cube,10,10,Ramanujan Summation,90.8481846,0.860925529
Cube,10,10,Triangular Numbers,92.28084668,0.813975328
Cube,10,11,Fibonacci,92.78886976,0.896874104
Cube,10,11,Square,92.01282047,0.86683461
Cube,10,11,Cube,92.86874303,0.872148759
Cube,10,11,Prime Numbers,93.07685188,0.819491953
Cube,10,11,Ramanujan Summation,92.77514402,0.959570018
Cube,10,11,Triangular Numbers,92.34999742,0.923835709
Cube,10,12,Fibonacci,93.16865467,0.928207794
Cube,10,12,Square,93.44194065,0.864727765
Cube,10,12,Cube,91.90960092,0.793540856
Cube,10,12,Prime Numbers,94.41093238,0.977645869
Cube,10,12,Ramanujan Summation,92.90141187,0.876945125
Cube,10,12,Triangular Numbers,93.01884962,0.84256001
Cube,10,13,Fibonacci,93.20821442,0.895840079
Cube,10,13,Square,92.73321613,0.933356039
Cube,10,13,Cube,93.45313663,0.873847472
Cube,10,13,Prime Numbers,92.78712417,0.938928758
Cube,10,13,Ramanujan Summation,91.88756263,0.929149997
Cube,10,13,Triangular Numbers,92.86150353,0.821180941
Cube,10,14,Fibonacci,90.85627379,0.836310495
Cube,10,14,Square,92.10855971,0.917876858
Cube,10,14,Cube,91.96677001,0.734369372
Cube,10,14,Prime Numbers,91.79188314,0.862527215
Cube,10,14,Ramanujan Summation,91.87146249,0.79845844
Cube,10,14,Triangular Numbers,90.11815095,0.84617231
Cube,10,15,Fibonacci,90.95127509,0.850058996
Cube,10,15,Square,91.5928449,0.847087781
Cube,10,15,Cube,91.65985639,0.837386937
Cube,10,15,Prime Numbers,90.47232486,0.810142818
Cube,10,15,Ramanujan Summation,92.76570784,0.979595563
Cube,10,15,Triangular Numbers,90.63382515,0.9583731
Cube,11,5,Fibonacci,83.7694572,0.719896709
Cube,11,5,Square,83.22719436,0.857105838
Cube,11,5,Cube,82.15377269,0.758026725
Cube,11,5,Prime Numbers,84.57531089,0.784459374
Cube,11,5,Ramanujan Summation,81.60636317,0.774836302
Cube,11,5,Triangular Numbers,83.71915417,0.745012568
Cube,11,6,Fibonacci,86.60058232,0.855192617
Cube,11,6,Square,84.92937979,0.812294327
Cube,11,6,Cube,86.9924653,0.782172429
Cube,11,6,Prime Numbers,85.34995349,0.740770528
Cube,11,6,Ramanujan Summation,85.88869363,0.761320249
Cube,11,6,Triangular Numbers,85.86032184,0.723930994
Cube,11,7,Fibonacci,88.26569126,0.834611177
Cube,11,7,Square,89.21080827,0.77416672
Cube,11,7,Cube,89.19348872,0.820721974
Cube,11,7,Prime Numbers,86.65146803,0.902505093
Cube,11,7,Ramanujan Summation,89.70434024,0.893964979
Cube,11,7,Triangular Numbers,86.73750801,0.832386155
Cube,11,8,Fibonacci,92.2325462,0.857645764
Cube,11,8,Square,92.32670514,0.955993727
Cube,11,8,Cube,90.10903357,0.888037806
Cube,11,8,Prime Numbers,90.78918571,0.845609677
Cube,11,8,Ramanujan Summation,90.09429533,0.790699094
Cube,11,8,Triangular Numbers,90.98507897,0.881693661
Cube,11,9,Fibonacci,92.69196572,0.921466189
Cube,11,9,Square,93.77966053,0.848417424
Cube,11,9,Cube,94.31030875,0.894560138
Cube,11,9,Prime Numbers,94.39568381,0.861821335
Cube,11,9,Ramanujan Summation,92.43783197,0.87079838
Cube,11,9,Triangular Numbers,92.79077813,0.755608897
Cube,11,10,Fibonacci,91.31656181,0.86891093
Cube,11,10,Square,92.19412993,0.928468465
Cube,11,10,Cube,93.96485163,0.848429872
Cube,11,10,Prime Numbers,94.61558282,0.882626318
Cube,11,10,Ramanujan Summation,91.76565113,0.842202465
Cube,11,10,Triangular Numbers,92.40753574,0.898022084
Cube,11,11,Fibonacci,92.97359424,0.86917384
Cube,11,11,Square,93.28016116,0.833037923
Cube,11,11,Cube,92.19039648,0.946627573
Cube,11,11,Prime Numbers,93.42406104,0.926446601
Cube,11,11,Ramanujan Summation,92.52616065,0.849754662
Cube,11,11,Triangular Numbers,92.98554773,0.904889415
Cube,11,12,Fibonacci,93.04628425,0.9018706
Cube,11,12,Square,92.50642227,0.907115062
Cube,11,12,Cube,92.06361411,0.790287205
Cube,11,12,Prime Numbers,92.3903902,0.925330327
Cube,11,12,Ramanujan Summation,92.41163704,0.846515052
Cube,11,12,Triangular Numbers,92.12998897,0.857108603
Cube,11,13,Fibonacci,91.74120394,1.001894088
Cube,11,13,Square,93.59864717,0.885093669
Cube,11,13,Cube,92.56091945,0.850683876
Cube,11,13,Prime Numbers,91.70451968,0.759735281
Cube,11,13,Ramanujan Summation,92.6969544,0.939488207
Cube,11,13,Triangular Numbers,91.66618051,0.802739516
Cube,11,14,Fibonacci,92.67312464,0.814828055
Cube,11,14,Square,91.86964219,0.848432385
Cube,11,14,Cube,91.39269786,0.93582059
Cube,11,14,Prime Numbers,91.94771693,0.903661999
Cube,11,14,Ramanujan Summation,89.92912385,0.857108125
Cube,11,14,Triangular Numbers,90.37323253,0.880414603
Cube,11,15,Fibonacci,89.80607499,0.829980715
Cube,11,15,Square,91.14294309,0.866982684
Cube,11,15,Cube,92.732515,0.863666837
Cube,11,15,Prime Numbers,93.23130015,0.908438495
Cube,11,15,Ramanujan Summation,91.6380511,0.908358906
Cube,11,15,Triangular Numbers,91.50084447,0.884698869
Cube,12,5,Fibonacci,83.79894227,0.787882622
Cube,12,5,Square,85.0573262,0.843091115
Cube,12,5,Cube,84.81221625,0.801401577
Cube,12,5,Prime Numbers,84.9791524,0.751904282
Cube,12,5,Ramanujan Summation,85.43185618,0.78583561
Cube,12,5,Triangular Numbers,85.12790942,0.810226349
Cube,12,6,Fibonacci,86.42070019,0.879510789
Cube,12,6,Square,89.14791026,0.824823591
Cube,12,6,Cube,87.32725697,0.773540064
Cube,12,6,Prime Numbers,88.63924686,0.836837084
Cube,12,6,Ramanujan Summation,90.47408267,0.839672802
Cube,12,6,Triangular Numbers,87.48061541,0.843291881
Cube,12,7,Fibonacci,88.66971248,0.907993576
Cube,12,7,Square,90.91399578,0.912946162
Cube,12,7,Cube,92.30095963,0.832289456
Cube,12,7,Prime Numbers,93.15834745,0.831192827
Cube,12,7,Ramanujan Summation,89.97045041,0.809990064
Cube,12,7,Triangular Numbers,91.69669922,0.896940784
Cube,12,8,Fibonacci,92.53468954,0.952441005
Cube,12,8,Square,92.89405165,0.864245904
Cube,12,8,Cube,95.64434335,0.867928472
Cube,12,8,Prime Numbers,91.49702967,0.953339128
Cube,12,8,Ramanujan Summation,93.25373966,0.905277893
Cube,12,8,Triangular Numbers,93.46769317,0.901811785
Cube,12,9,Fibonacci,94.08578632,0.820454175
Cube,12,9,Square,93.09798315,0.913936403
Cube,12,9,Cube,93.30805054,0.833543183
Cube,12,9,Prime Numbers,92.60835143,0.823298991
Cube,12,9,Ramanujan Summation,93.26912694,0.862661421
Cube,12,9,Triangular Numbers,92.65680772,0.850710364
Cube,12,10,Fibonacci,93.62157189,0.868920015
Cube,12,10,Square,92.63038966,0.807950918
Cube,12,10,Cube,93.37710039,0.927940815
Cube,12,10,Prime Numbers,92.97073719,0.936384315
Cube,12,10,Ramanujan Summation,94.12605025,0.782632876
Cube,12,10,Triangular Numbers,92.94860628,0.92892289
Cube,12,11,Fibonacci,90.72696753,0.834473569
Cube,12,11,Square,93.7619215,0.917848777
Cube,12,11,Cube,91.5942677,0.871577675
Cube,12,11,Prime Numbers,91.84623366,0.876438778
Cube,12,11,Ramanujan Summation,91.90433871,0.865745118
Cube,12,11,Triangular Numbers,93.87443809,0.93560646
Cube,12,12,Fibonacci,89.86432579,0.808020599
Cube,12,12,Square,95.13774853,0.900392017
Cube,12,12,Cube,93.05605681,0.925066508
Cube,12,12,Prime Numbers,92.22323891,0.905817004
Cube,12,12,Ramanujan Summation,91.945106,0.986234946
Cube,12,12,Triangular Numbers,92.28555407,0.843552662
Cube,12,13,Fibonacci,92.02112243,0.912865241
Cube,12,13,Square,92.14521559,0.859695468
Cube,12,13,Cube,92.05560447,0.926670304
Cube,12,13,Prime Numbers,91.58958068,0.86461555
Cube,12,13,Ramanujan Summation,91.30266158,0.845606211
Cube,12,13,Triangular Numbers,91.34872672,0.93030361
Cube,12,14,Fibonacci,90.80509172,0.835421903
Cube,12,14,Square,92.1337701,0.789363712
Cube,12,14,Cube,91.59355672,0.834157656
Cube,12,14,Prime Numbers,88.05961137,0.890951647
Cube,12,14,Ramanujan Summation,91.65590078,0.929601938
Cube,12,14,Triangular Numbers,91.19473619,0.865556469
Cube,12,15,Fibonacci,90.48129124,0.920909853
Cube,12,15,Square,90.11148155,0.787091254
Cube,12,15,Cube,91.62411272,0.832836827
Cube,12,15,Prime Numbers,91.44752646,0.840571244
Cube,12,15,Ramanujan Summation,89.72712233,0.849272029
Cube,12,15,Triangular Numbers,90.90705229,0.859204719
Cube,13,5,Fibonacci,87.42834327,0.868545548
Cube,13,5,Square,87.02038184,0.811759658
Cube,13,5,Cube,87.77328278,0.840951434
Cube,13,5,Prime Numbers,89.26239347,0.831743855
Cube,13,5,Ramanujan Summation,89.35312505,0.787705505
Cube,13,5,Triangular Numbers,88.91308542,0.828316666
Cube,13,6,Fibonacci,91.92509579,0.854817024
Cube,13,6,Square,91.71617829,0.853745972
Cube,13,6,Cube,90.5585184,0.863587973
Cube,13,6,Prime Numbers,91.63192254,0.865783677
Cube,13,6,Ramanujan Summation,92.00040953,0.840385241
Cube,13,6,Triangular Numbers,91.95429133,0.925635737
Cube,13,7,Fibonacci,94.18891337,0.821525969
Cube,13,7,Square,93.70830385,0.843951495
Cube,13,7,Cube,93.35144821,1.018998181
Cube,13,7,Prime Numbers,94.07015024,0.828100432
Cube,13,7,Ramanujan Summation,92.97347874,0.812312266
Cube,13,7,Triangular Numbers,92.11812535,0.916723837
Cube,13,8,Fibonacci,92.83693304,0.776144007
Cube,13,8,Square,92.25509736,0.868236305
Cube,13,8,Cube,92.32482173,0.987291246
Cube,13,8,Prime Numbers,92.85548133,0.802753204
Cube,13,8,Ramanujan Summation,92.20758008,0.780901776
Cube,13,8,Triangular Numbers,92.69203847,0.80504094
Cube,13,9,Fibonacci,91.10638533,0.924917978
Cube,13,9,Square,93.21329371,0.936238836
Cube,13,9,Cube,93.00120548,0.85437056
Cube,13,9,Prime Numbers,92.18291137,0.91416062
Cube,13,9,Ramanujan Summation,93.65924567,0.949512766
Cube,13,9,Triangular Numbers,93.93757014,0.969367321
Cube,13,10,Fibonacci,90.89244014,0.862683236
Cube,13,10,Square,91.73727522,0.759926414
Cube,13,10,Cube,91.73085765,0.833956054
Cube,13,10,Prime Numbers,91.5600969,0.85365979
Cube,13,10,Ramanujan Summation,93.32947484,0.86205306
Cube,13,10,Triangular Numbers,92.30617386,0.86560703
Cube,13,11,Fibonacci,91.73548516,0.92594473
Cube,13,11,Square,89.99613764,0.933721421
Cube,13,11,Cube,92.63541803,0.861416317
Cube,13,11,Prime Numbers,90.76074161,0.924924244
Cube,13,11,Ramanujan Summation,92.05993263,0.887883068
Cube,13,11,Triangular Numbers,92.27737694,0.873225299
Cube,13,12,Fibonacci,92.8606586,0.910327208
Cube,13,12,Square,90.1911796,0.868612602
Cube,13,12,Cube,88.48048784,0.967890559
Cube,13,12,Prime Numbers,91.68384954,0.793079442
Cube,13,12,Ramanujan Summation,93.30051118,0.839241455
Cube,13,12,Triangular Numbers,92.73894635,0.858674055
Cube,13,13,Fibonacci,91.20965942,0.881972635
Cube,13,13,Square,90.50836381,0.923398024
Cube,13,13,Cube,91.8071226,0.858780072
Cube,13,13,Prime Numbers,90.0264538,0.788888518
Cube,13,13,Ramanujan Summation,91.47635777,0.902125695
Cube,13,13,Triangular Numbers,91.50547016,0.897747938
Cube,13,14,Fibonacci,91.56020991,0.757907067
Cube,13,14,Square,93.25966004,0.854809793
Cube,13,14,Cube,90.89241597,0.775492908
Cube,13,14,Prime Numbers,89.99103637,0.821767445
Cube,13,14,Ramanujan Summation,90.47442569,0.809859554
Cube,13,14,Triangular Numbers,88.7309241,0.895463235
Cube,13,15,Fibonacci,89.30528687,0.855841509
Cube,13,15,Square,89.59071756,0.78572045
Cube,13,15,Cube,89.4759116,0.894003298
Cube,13,15,Prime Numbers,90.15235487,0.778309709
Cube,13,15,Ramanujan Summation,89.17758007,0.86650569
Cube,13,15,Triangular Numbers,91.12103067,0.809299467
Cube,14,5,Fibonacci,91.20020706,0.843716146
Cube,14,5,Square,91.19069968,0.887213537
Cube,14,5,Cube,90.87210528,0.88807247
Cube,14,5,Prime Numbers,91.35519068,0.928848454
Cube,14,5,Ramanujan Summation,92.02509826,0.857887315
Cube,14,5,Triangular Numbers,90.33286978,0.877322543
Cube,14,6,Fibonacci,92.34188351,0.858113134
Cube,14,6,Square,92.69627397,0.889099494
Cube,14,6,Cube,91.65412908,0.901974302
Cube,14,6,Prime Numbers,92.18074214,0.875084508
Cube,14,6,Ramanujan Summation,92.52377913,0.789812476
Cube,14,6,Triangular Numbers,93.87438918,0.896573545
Cube,14,7,Fibonacci,93.26256133,0.898228074
Cube,14,7,Square,93.19358991,0.845991326
Cube,14,7,Cube,93.85089796,0.815780648
Cube,14,7,Prime Numbers,92.86262821,0.953793958
Cube,14,7,Ramanujan Summation,93.39046485,0.904572276
Cube,14,7,Triangular Numbers,92.89677825,0.868545948
Cube,14,8,Fibonacci,93.26536235,0.823148356
Cube,14,8,Square,92.41724134,0.838909259
Cube,14,8,Cube,90.56118284,0.94512952
Cube,14,8,Prime Numbers,92.86572084,0.886883097
Cube,14,8,Ramanujan Summation,94.42274814,0.852470647
Cube,14,8,Triangular Numbers,93.9262154,0.905484462
Cube,14,9,Fibonacci,93.46539748,0.834280091
Cube,14,9,Square,93.73613072,0.950042152
Cube,14,9,Cube,92.58865759,0.942640027
Cube,14,9,Prime Numbers,92.69731571,0.851671296
Cube,14,9,Ramanujan Summation,91.8823481,0.843566488
Cube,14,9,Triangular Numbers,92.18392714,0.74409334
Cube,14,10,Fibonacci,92.61577115,0.795920961
Cube,14,10,Square,93.20388444,0.803026511
Cube,14,10,Cube,91.86055372,0.876759517
Cube,14,10,Prime Numbers,91.54981074,0.853688315
Cube,14,10,Ramanujan Summation,92.00052796,0.802733226
Cube,14,10,Triangular Numbers,92.60120675,0.855941798
Cube,14,11,Fibonacci,90.05614518,0.890266857
Cube,14,11,Square,89.20381905,0.891391967
Cube,14,11,Cube,90.94946315,0.770016486
Cube,14,11,Prime Numbers,90.27928757,0.858586826
Cube,14,11,Ramanujan Summation,90.9918598,0.795832961
Cube,14,11,Triangular Numbers,91.35221968,0.910086435
Cube,14,12,Fibonacci,90.54675159,0.899207321
Cube,14,12,Square,92.45246753,0.815098639
Cube,14,12,Cube,91.32674476,0.82169774
Cube,14,12,Prime Numbers,91.30047436,0.836936647
Cube,14,12,Ramanujan Summation,91.62220714,0.74736033
Cube,14,12,Triangular Numbers,89.86116688,0.876798409
Cube,14,13,Fibonacci,91.53911179,0.841357773
Cube,14,13,Square,90.42423571,0.903508754
Cube,14,13,Cube,91.17048062,0.800079539
Cube,14,13,Prime Numbers,89.42814277,0.824043853
Cube,14,13,Ramanujan Summation,88.94624123,0.779673737
Cube,14,13,Triangular Numbers,91.31788966,0.804785472
Cube,14,14,Fibonacci,90.37640953,0.7909009
Cube,14,14,Square,89.09794845,0.899798684
Cube,14,14,Cube,89.13033692,0.815086908
Cube,14,14,Prime Numbers,91.12543478,0.856208784
Cube,14,14,Ramanujan Summation,88.81058811,0.83096183
Cube,14,14,Triangular Numbers,91.64267295,0.786526737
Cube,14,15,Fibonacci,88.59937927,0.836584979
Cube,14,15,Square,90.13839193,0.874955167
Cube,14,15,Cube,89.17138152,0.78461203
Cube,14,15,Prime Numbers,90.10318743,0.88545564
Cube,14,15,Ramanujan Summation,88.955886,0.802513954
Cube,14,15,Triangular Numbers,89.33720709,0.820850804
Cube,15,5,Fibonacci,93.04091918,0.906534156
Cube,15,5,Square,91.99781254,0.846828192
Cube,15,5,Cube,93.74082435,0.881878743
Cube,15,5,Prime Numbers,92.48678643,0.864265459
Cube,15,5,Ramanujan Summation,92.77140008,0.8864684
Cube,15,5,Triangular Numbers,92.00565063,0.760963045
Cube,15,6,Fibonacci,90.43766634,0.788515909
Cube,15,6,Square,92.80897224,0.91079835
Cube,15,6,Cube,95.41261542,0.93185907
Cube,15,6,Prime Numbers,93.78460429,0.834475665
Cube,15,6,Ramanujan Summation,92.98073962,0.867798582
Cube,15,6,Triangular Numbers,92.73710917,0.894735963
Cube,15,7,Fibonacci,93.02246589,0.91466088
Cube,15,7,Square,93.54711912,0.778616136
Cube,15,7,Cube,91.81918718,0.835697988
Cube,15,7,Prime Numbers,94.11432169,0.863371031
Cube,15,7,Ramanujan Summation,93.71538132,0.91515701
Cube,15,7,Triangular Numbers,93.71818573,1.004921524
Cube,15,8,Fibonacci,92.93847574,0.863599714
Cube,15,8,Square,92.51961666,0.804651127
Cube,15,8,Cube,93.17286124,0.895113404
Cube,15,8,Prime Numbers,93.09181413,0.941049789
Cube,15,8,Ramanujan Summation,92.14595929,0.880400706
Cube,15,8,Triangular Numbers,91.92639823,0.829667573
Cube,15,9,Fibonacci,92.1018563,0.917899697
Cube,15,9,Square,93.54902015,0.903177281
Cube,15,9,Cube,90.76089292,0.818695958
Cube,15,9,Prime Numbers,90.53247473,0.889071281
Cube,15,9,Ramanujan Summation,92.16476084,0.919863278
Cube,15,9,Triangular Numbers,92.0508877,0.929094502
